{'guid': '85709db3-6ab2-47b1-813b-d9e792763b05', 'typeName': 'business.Category', 'bussinessDomain': '第一批数据'}
{'guid': '36d4d7ec-e6a6-4dbc-a122-9df1f028e0b9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '207e4dc6-87bf-4477-99e4-2d96f2b61677', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a119c84c-91c6-4291-9298-2465c029e765', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f70dd618-7ba5-4acc-8570-aa2a3c261374', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3cd7568b-1b88-4e9a-88b9-160280ab10c4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a75f119e-57f9-45b1-83ff-c0c13c4b1dfe', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'fdccb34e-1387-4523-82f0-c6ef8eaacd74', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '496bd226-6512-455b-8c27-b84b3c4559db', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '477f9d32-f54f-4ddd-9748-54d2caf784ee', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3a6c8d2f-ac44-48c2-b4b0-826b5b0b824b', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '557ec2a1-6930-48d0-9da3-62b2074cecf4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a54cef63-1cdc-4e6a-a75c-999a3f063bfd', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '79f0b1bb-e2e3-4f83-8d6b-2cf856e852c4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '62b061e1-a2a9-4e86-8bce-bc14542560a7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '8932d1c8-4861-4f15-a2b0-c7dfbca9c321', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '90e48d39-6082-4c3a-9a17-6b27d7d83066', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'cd0109d7-3ddd-4b55-8edc-ac031dc2f750', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '50710dde-0a1e-416d-a5de-f0beff490c34', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '792155cf-7081-4772-a1be-fd967fb3f30c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '084aa35f-2c89-42e5-b11d-eea0dc4c5f4a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'daf7698c-0877-451a-b6df-8cf79a6d7acf', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '30c6d1fc-2406-428c-8138-8ecd9e7e6231', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '4bc26d33-945b-4607-9fdc-b75a72525297', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '676ff31c-e0f5-4bab-8233-749ef621af57', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '076ab232-8975-4694-a4e9-aa3e249d70b7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e2f04815-ce20-4bf3-b6d3-14fb34f8f4a7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '39126762-c079-42c5-a400-98adc19cfc8e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '0ceaf413-0ed0-4ee5-bb02-763abbdc0417', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5be1e722-e18d-458c-9b83-4ab2fe95ca02', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '70252c54-8a1e-4ccc-839a-9cabf76162e2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '8dd136ac-9650-472b-8068-0f2ebf39cbc7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3097cbca-a5b5-47c6-aacc-5396e51b9168', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1de83692-7fb8-47ad-a676-94093bb029e2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3e9b3deb-e8c9-4712-ab67-19620fd84c62', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e3bdfe1b-1293-408c-b307-877db9e1bf3c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6aff0d9f-6590-47ee-87d3-c484f52ee652', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2a1a1ecb-e788-450f-be54-69b98658232f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '706e70bd-b229-4327-a391-012fddddd0f9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '05c87693-fba6-4d81-99dc-6d12cbdba659', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '35d812b8-b71e-4288-87ef-be58cf6fef1d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'cda570f8-2adf-4e9d-95bc-082da1758820', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6e08984b-f2bc-4d63-870e-7969dd2e79b0', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '504c990b-5372-4c4b-a338-04eb8b5001be', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2f86be36-aff6-4533-82fd-ead30e984313', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ed2c9298-8211-4968-9600-db57282d79a3', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '35f4100c-fb1a-49c5-bf84-bb0f577ba8e7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '05894c91-446d-43b0-a923-4ebb5642b23c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'df86ba8a-d141-410e-8bb8-05f3ceec7bb7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '37796436-466a-4100-8122-ee7c38fcdc71', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '05cfca98-8e71-4ed3-9f3b-4655aebb3116', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1859b3fe-80ee-47f2-8886-3ef5e050c44b', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1bb784cf-62aa-4aaa-b272-d71b9f3dc3b8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '405239e2-025e-412b-8ca9-97fe8ce52f8f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '02956f1d-2f87-490b-a1bf-3556efcc8b0c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd7d9873b-c0af-41f9-9199-6376c7f0723f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6af109ca-f104-43a8-95b5-dae0c13f88f4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '72c01e79-5f3c-4234-bc94-adbf9e1449af', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a5d56f52-6d46-485e-a7a9-858757b3ec2c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3b5f424c-7d58-4301-ad57-1be102aab548', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '841c53f6-b008-498f-a425-60b3a7996522', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '498f3766-fc54-4c97-899e-61c10708d481', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c5fc1b7e-9755-4021-b307-2ac8932422a6', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '700ef470-6cf4-41c4-96e3-aaf206ada016', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b1aeaca1-e31f-41aa-be9a-551150d35462', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5882866c-d534-45c8-9ef4-28917d24b189', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '872d47ba-cbc1-42dd-af99-b32329dd3fce', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a9dfd2b7-559a-45aa-8278-61c384dc96aa', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9d2428ba-5437-462a-ad37-275e3db7ab31', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a56c384b-6c2e-4844-b334-f4a337dabb93', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5656f934-1353-45c5-b651-664c232c23b2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a970f85e-b363-4095-94cd-b23658f7c74b', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1ebe6df5-d00c-4ba1-9b37-55d6d0b251fb', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd161d300-a552-4d79-9011-c3884bc735fd', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e8cbc1b2-74b7-4de2-86a3-a96aa1ac45c0', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '660f2625-4896-42f8-b87f-32eea242a134', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '94dc3de9-637c-4beb-97dd-d1f08594a679', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1b2c4882-863c-4bcc-8f36-572e2cba7b4e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '27fe08e8-bf1e-4bbf-96c0-0c9475e8bcf5', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '194811a1-0ccb-4cee-a0ea-5592e24ed7b0', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6cf2570e-99d1-4bf4-97da-2b0b9f43a45f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3b441010-4758-4f3e-b988-206f073bf8b1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b87b75e8-a8f6-47bd-ad7e-4b693a1d5ccc', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5456c7de-4860-44d7-98ad-54c1ef1079db', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '544f4e2b-6eba-4346-8fcb-3099ee1bcaf7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6e0ad0ec-b8da-424b-ae91-755e133f80d5', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd2ae1619-7d6b-4aeb-8e2c-395e5a45c3e8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '4af9ed5e-1e3a-461d-a86e-3ac7592c35e9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f817e779-b9a5-4c59-b6c1-f3dd53c84076', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '26132530-e1cc-44f3-ba27-de72cd5eb5d7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'bb123a79-3528-4934-ad61-df672d6e562f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7beb09fb-f497-4785-9273-e3ae780ad2bb', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '44191df5-1c29-4a43-b785-b2675a35801b', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6a3f3654-d0d9-4f42-8f1d-f1319d18e6e9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e2063af2-deb2-4bcb-af31-1b3b660571bd', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c127d191-c1a3-402b-893c-10fb63dfeec7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c37b9609-901c-4a03-977f-367894b37f67', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e480a20d-7026-4564-b993-5f69f08a02f6', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '19734e31-d7ef-4e29-af89-990e29dd6605', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b07154b8-d92f-4fa6-9956-ea38fa256a8a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a293ffe1-a7c9-4c83-a3e1-75e5bf1fb8ce', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'abd34f17-0d52-4e6b-be06-d88c105a73aa', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '19dd157c-4834-4434-8832-e88b7442d4e1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '523a0155-1bcc-412b-b50a-acf6f2698d8e', 'typeName': 'dlf.sub_node', 'bussinessDomain': '第一批数据'}
{'guid': '3a2cbf78-6c91-4926-8d45-8233ea2528f7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '36e48f18-c845-4c5a-ba20-71aeb279f3a9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f8db2258-f658-4106-8120-1fe71de2a511', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2c2f1ee9-d1fe-46d9-bd49-a479fd09afd1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1b027eda-a3c8-4f91-84d8-fd5f5c82be13', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '76312ab3-89a6-4743-984a-0c45bf4818d8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2cc4f788-2982-40de-ae06-45d802f424fc', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7183b8fb-7a83-4430-b383-4ad16d60d1e4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e220dec2-2dde-4183-893c-76412c9d6ac6', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '0e3db3eb-2642-48a6-9e0a-9eaa6bf96bc7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a67af9f1-c07c-41f4-9347-e99da33a9451', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5478ebc4-9775-42c8-99d7-8fa174e6927f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '62ad4ee7-7ead-4ba1-807a-c826f674bcfc', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5081191d-f018-4c78-a698-55fc9a213af4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'db85217d-fa54-4570-92eb-cdff1891979a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '51b765b4-e894-48b4-9690-d60136945704', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a5230555-1bcf-4a08-98db-12dc60c08198', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '19cb96d8-6e2b-4d61-9e58-64639b872b9b', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a1c92caa-b893-4edd-9cb0-b83126ddb688', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '4052952a-3f9f-4f31-8c26-6906d0f58360', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6aa0e1c0-1571-40cf-9034-edb0c581c7c7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '443b0301-507c-4210-a118-f796aeada83e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9483c797-0d75-4cbb-bbc0-f28b739338d9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '87b18bb4-d7cd-4aee-99e9-a9bfeefa9f9c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '264f2315-d34e-4fec-9c0f-8894dae8b78f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f671193a-3176-4f1f-a036-862ae67bbf99', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6fd756e8-dd2c-4d26-86ce-d56ef8fc02ae', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '023ef5ea-d0d7-4c99-aa6d-c39a8e8ff34e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7b61b0b6-7b39-49a3-b681-3a4d154f3599', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'fcf6ec07-c5c5-4ca0-b4e5-1c25a70dc450', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f341e7ba-20fb-40bb-b81e-6aa6c7193569', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e978de1d-14ae-4f89-8b3b-f31fbec02a68', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '710d9be1-13ff-407c-acbd-0eb6c4b2c3e1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b0e7f38a-67a9-44a5-9e20-e6bdb382113b', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b81511e3-b4e4-4bd1-a2cf-c8f7d0d0359c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'bcaca218-24ae-4606-9c9f-0b6ca3809972', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9ce9934f-a0ee-453f-b9b3-78843b67f2cb', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b267fffe-e5f7-45a2-a252-7602cd6f6be2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b2107f72-5256-44f0-8820-ca682eb43436', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '0e753de7-6715-4e35-b84a-81fb719453db', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '359255b4-aeb3-49da-a427-77884e1b52b9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1681d508-b6b0-4451-948c-3c975758a10b', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '765c359c-8a39-45bc-9547-ff86435425e2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '0733ccd3-b51d-46fc-8225-44eb779c6da4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '39dae22c-ca67-48bc-a6ec-89192514e820', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b314a41e-8d67-4403-b601-3f90d4f33e47', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6d98f13e-ddcd-43a7-858f-26470e7f6799', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f08ef4b0-e6a4-438b-83b8-8fdf110cb3c8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'caad2e6b-cfb7-49df-beb4-2878001a625a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd25ea0b8-ca59-471b-a12a-0f2b69f13f50', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ba061bca-83be-4c12-83f5-065777625397', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '299b7c48-0e94-46e9-9651-6a3ff9b3228f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ca0e14e7-de72-47b6-8219-426e7e70b304', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '88af9306-0331-41d4-9249-8e80f9eaa7fb', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b1b3b06f-fb55-418e-b533-94a074542eb5', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ec6af03f-c02e-491a-aceb-816dbb881b70', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7a22cb82-7f5e-486b-a472-27f64b48ee6a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '015965c6-7122-465d-8049-136534fb9362', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'bd33fa82-f586-4603-a32e-c3c4f454ef5a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '060a6d27-9cdf-4b21-a766-16ff6c396a55', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1a5504bf-6f59-47e2-a3ab-1bc5942c2067', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '651dd446-5b59-48a4-964e-55526f374c4c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5f1a587b-549e-465f-b1e9-ef079fa38719', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c90581c0-5d9a-4fc7-b8dd-954bd63a3852', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a5ce72c1-fd5d-45e7-943e-208821cdd1e6', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '327e2f23-9de6-4dee-9140-e6bf82ab0682', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '06cca5ce-07d7-4116-90b7-34069c70574d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '95c9d8dd-c67d-4b25-97c6-1d99027b1271', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2e583055-77aa-4515-8659-6fb29944e5cf', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c316937e-c30f-4aab-b0a1-9819bbdc14da', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '8cab015a-4137-4194-ac8c-de4394534603', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'bf432058-9935-47f2-8e2f-42e92ec3884e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd0cf4f55-e6a5-4d98-bfb3-26b6e932cb6e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '4e60b28c-048a-4595-a9dd-9db8243ca1e1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'bfab801d-1523-423b-b0b0-42ed7e5bf7b9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '471af54f-dc76-457f-825f-25b23e2125ea', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7b1fea1b-aff8-400d-9ccb-fc6e023389a4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6b2d0bfe-3824-4db6-8c37-41ea28f8590d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '39cbb003-8478-4ed0-88cd-3031aefc0c14', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ff11a5c7-af8d-42c1-b088-27663eeb70f0', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'bb609e12-b9dd-4dc7-9638-3255a5bd8410', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c8dad54d-0243-44fa-a49e-7591c0253645', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9ebc5590-d2da-401a-9641-2ca89e5f52a0', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
